Index,X,Y,Z,NormX,NormY,NormZ,Radius,Parent
0,-0.016520142555236816,0.09567507356405258,-0.07999774813652039,-0.2583250403404236,0.953348696231842,-0.15618713200092316,0.02216493897140026,/panda/panda_link5/visuals
1,0.0020801755599677563,0.08848737925291061,-0.13608314096927643,0.05001230165362358,0.9805123805999756,-0.1899849772453308,0.020794082432985306,/panda/panda_link5/visuals
2,-0.01433737576007843,0.08540641516447067,-0.18361793458461761,-0.9422551393508911,0.12562458217144012,-0.31044116616249084,0.02036469429731369,/panda/panda_link5/visuals
3,-0.013969581574201584,0.11365398019552231,-0.019030218943953514,-0.25105467438697815,0.923534631729126,-0.28992295265197754,0.02045123465359211,/panda/panda_link5/visuals
4,0.02079835720360279,0.0992872565984726,0.03612077236175537,0.2530142366886139,-0.30404794216156006,0.9184435606002808,0.021007660776376724,/panda/panda_link5/visuals
5,-0.019509758800268173,0.0804339125752449,-0.16830109059810638,-0.5412091016769409,0.8208913207054138,-0.18229152262210846,0.02036469429731369,/panda/panda_link5/visuals
6,0.02332467958331108,0.10591673851013184,0.03898882865905762,0.9080389142036438,-0.3662031590938568,0.203372985124588,0.021007660776376724,/panda/panda_link5/visuals
7,-0.006531377322971821,0.09151653200387955,-0.11923706531524658,-0.0839727446436882,0.9807049036026001,-0.17654049396514893,0.020794082432985306,/panda/panda_link5/visuals
8,-0.0058876872062683105,0.09941527247428894,-0.062048450112342834,-0.08880428969860077,0.9759581089019775,-0.19904649257659912,0.02266632206737995,/panda/panda_link5/visuals
9,0.013706166297197342,0.10668250918388367,-0.03674398362636566,0.24865026772022247,0.9170942306518555,-0.31162676215171814,0.02122199535369873,/panda/panda_link5/visuals
10,0.019439421594142914,0.1100437343120575,-0.016513504087924957,0.3497994542121887,0.8966736197471619,-0.27132418751716614,0.022727036848664284,/panda/panda_link5/visuals
11,0.003994831815361977,0.0973735898733139,-0.08431810140609741,0.060485754162073135,0.983696699142456,-0.16935878992080688,0.02103952132165432,/panda/panda_link5/visuals
12,-0.005700076464563608,0.11747005581855774,-0.005401649046689272,-0.07723813503980637,0.9881288409233093,-0.13279932737350464,0.021304165944457054,/panda/panda_link5/visuals
13,-0.005677835550159216,0.07758548855781555,-0.1679108738899231,-0.026017000898718834,0.9799330234527588,-0.19762176275253296,0.024656374007463455,/panda/panda_link5/visuals
14,-0.02679765596985817,0.10846377909183502,-0.026220647618174553,-0.9244304299354553,0.23550601303577423,-0.29994216561317444,0.021216219291090965,/panda/panda_link5/visuals
15,0.0032710214145481586,0.10279758274555206,0.030905848369002342,0.07699096947908401,0.2849375307559967,0.955449104309082,0.02628581039607525,/panda/panda_link5/visuals
16,-0.012843230739235878,0.10209056735038757,-0.06409040093421936,-0.9884233474731445,0.09378789365291595,-0.11926095187664032,0.026190850883722305,/panda/panda_link5/visuals
17,0.03293994069099426,0.10484109818935394,0.01540882047265768,0.8745524883270264,0.11462587863206863,0.47118881344795227,0.022022653371095657,/panda/panda_link5/visuals
18,-0.02146201953291893,0.10628928244113922,0.0264658834785223,-0.7912099361419678,0.389461874961853,0.4714936912059784,0.02148694358766079,/panda/panda_link5/visuals
19,-0.018911007791757584,0.09043727070093155,-0.1138235479593277,-0.8838782906532288,0.46004989743232727,-0.0843401625752449,0.021145161241292953,/panda/panda_link5/visuals
20,0.015755299478769302,0.07582773268222809,-0.18504483997821808,0.4758847653865814,0.7887681722640991,-0.38907381892204285,0.021205993369221687,/panda/panda_link5/visuals
21,-0.025226064026355743,0.10776061564683914,-0.006242289207875729,-0.5346537232398987,0.8312618136405945,-0.15214842557907104,0.024831613525748253,/panda/panda_link5/visuals
22,-0.01769505999982357,0.10017295926809311,-0.09308705478906631,-0.9970917701721191,0.035898007452487946,-0.06722518801689148,0.021145161241292953,/panda/panda_link5/visuals
23,0.0006436468102037907,0.11414697766304016,-0.022832021117210388,0.011328980326652527,0.9501791000366211,-0.31149834394454956,0.02045123465359211,/panda/panda_link5/visuals
24,0.01961328089237213,0.06726048141717911,-0.1904856562614441,0.8529372215270996,0.3877992033958435,-0.34944218397140503,0.021310681477189064,/panda/panda_link5/visuals
25,0.011330177076160908,0.1111847534775734,0.026569757610559464,0.26430583000183105,0.7533330321311951,0.6021890640258789,0.020512446761131287,/panda/panda_link5/visuals
26,-0.0162883922457695,0.08320887386798859,-0.13384085893630981,-0.4439532458782196,0.8787778615951538,-0.17508529126644135,0.025371015071868896,/panda/panda_link5/visuals
27,0.010367478244006634,0.09314268082380295,-0.10332389175891876,0.13379749655723572,0.9765187501907349,-0.1688470095396042,0.02103952132165432,/panda/panda_link5/visuals
28,-0.017228294163942337,0.10911411046981812,0.009280586615204811,-0.42794302105903625,0.8780116438865662,0.21438346803188324,0.027330253273248672,/panda/panda_link5/visuals
29,0.024297410622239113,0.10778506100177765,0.01612483337521553,0.5696417689323425,0.7276207208633423,0.38219934701919556,0.022613851353526115,/panda/panda_link5/visuals
30,-0.021094558760523796,0.10256017744541168,-0.04108531028032303,-0.5139301419258118,0.8146853446960449,-0.2686327397823334,0.021216219291090965,/panda/panda_link5/visuals
31,0.0019541459623724222,0.07051186263561249,-0.19224566221237183,0.05503947287797928,0.851378858089447,-0.5216557383537292,0.02563929557800293,/panda/panda_link5/visuals
32,0.01879648119211197,0.08090391010046005,-0.1690923273563385,0.3861960470676422,0.9004425406455994,-0.2001393884420395,0.020185211673378944,/panda/panda_link5/visuals
33,0.028306124731898308,0.10800144821405411,-0.003676988184452057,0.6212434768676758,0.7781851887702942,-0.0921107605099678,0.023207776248455048,/panda/panda_link5/visuals
34,-0.012829991057515144,0.10598930716514587,0.029675235971808434,-0.2987668812274933,0.6610528230667114,0.6882932186126709,0.02148694358766079,/panda/panda_link5/visuals
35,0.010260479524731636,0.1117803230881691,0.006582831498235464,0.14778608083724976,0.987576425075531,0.053405050188302994,0.02703583426773548,/panda/panda_link5/visuals
36,0.01968948356807232,0.08167318254709244,-0.16842539608478546,0.9867849946022034,0.10606139898300171,-0.1225004568696022,0.020185211673378944,/panda/panda_link5/visuals
37,-0.001329571008682251,0.11497682332992554,0.023198522627353668,-0.035049013793468475,0.865850031375885,0.49907442927360535,0.020512446761131287,/panda/panda_link5/visuals
38,0.018502559512853622,0.09985243529081345,-0.05191950127482414,0.7598815560340881,0.6347988247871399,-0.14003728330135345,0.023408491164445877,/panda/panda_link5/visuals
39,0.016959670931100845,0.08382276445627213,-0.13744330406188965,0.40306127071380615,0.8962164521217346,-0.18530450761318207,0.0237946268171072,/panda/panda_link5/visuals
40,-0.014615083113312721,0.09304749220609665,-0.10173431783914566,-0.25318828225135803,0.9533243179321289,-0.16452495753765106,0.021254826337099075,/panda/panda_link5/visuals
41,0.015552010387182236,0.09098047018051147,-0.08642313629388809,0.6392192244529724,0.7579271197319031,-0.13017407059669495,0.025589829310774803,/panda/panda_link5/visuals
42,0.012022234499454498,0.10066616535186768,-0.05936605855822563,0.16140855848789215,0.9657208919525146,-0.20329885184764862,0.02122199535369873,/panda/panda_link5/visuals
